"gene";"mean";"sd";"se"
"TMEM67";-5.70296654926633e-06;1.18691731021428e-05;1.73236521340531e-10
"TMEM70";0;0;0
"TMEM71";0;0;0
"TMEM80";-6.98830939407791e-06;1.0155888584379e-05;1.51858048049814e-10
"TMEM81";4.28596777098669e-08;4.4437457655109e-06;1.97256445995951e-11
"TMEM84";-2.31573459129991e-05;7.57885219652825e-05;6.27345256779295e-09
"TMEM86A";1.06801047698667e-06;9.36050521227101e-06;8.8657345495489e-11
"TMEM8A";1.40214242053464e-07;2.10431627252757e-06;4.44263393960313e-12
"TMEM9";2.47506522668075e-07;3.33543796101481e-07;1.72380976017573e-13
"TMEM90B";0.000668088547785558;0.00185910749031805;3.89858525718686e-06
"TMEM91";-1.58103439851802e-07;1.9120710066931e-06;3.676741186144e-12
