"gene";"mean";"sd";"se"
"LOC100126784";4.48629074030395e-05;0.000111357175533115;1.4249937575173e-08
"LOC100127888";-0.000125852888434222;0.000154727324360675;3.94644872612632e-08
"LOC100128292";0.00217765995826166;0.00196736101298954;8.56178449457066e-06
"LOC100128675";-6.68700625926733e-06;2.84654185995275e-05;8.44334529072988e-10
"LOC100128788";2.49671163957235e-05;5.34985808974217e-05;3.4477958728656e-09
"LOC100129034";-7.17472386299761e-05;0.000134959126256175;2.31219745666487e-08
"LOC100129066";1.24662180764784e-06;0.000174963675096055;3.02110484111135e-08
"LOC100130238";3.72293202534711e-06;8.04867826257347e-05;6.40674395060443e-09
"LOC100130331";-0.00025871272201519;0.000151256302542203;8.95097091036327e-08
"LOC100130691";1.40318210896632e-05;4.32574491798292e-05;2.04347776909117e-09
"LOC100130776";-0.000213904262055993;0.000500546885779924;2.93005544704647e-07
"LOC100130987";-5.54145444810998e-06;1.31794844565955e-05;2.02121017277099e-10
"LOC100131434";-6.72372409424772e-05;8.10556623910065e-05;1.10044193382852e-08
"LOC100131551";-0.000104647897286825;0.000199359992207864;5.01726361826589e-08
"LOC100131726";1.92571083128622e-06;4.05370141378071e-06;1.99246403163459e-11
"LOC100132215";-1.67666865214201e-05;0.000267802253300849;7.10555101384326e-08
"LOC100132354";8.36766366469563e-05;0.000199830206313067;4.64084683578392e-08
"LOC100132707";-0.000743086185354125;0.000942783481547047;1.42932249966477e-06
"LOC100133331";-0.00127738826997513;0.00135409126649991;3.44115811925491e-06
"LOC100133469";1.00794183388115e-05;4.91791010196861e-05;2.48835517777031e-09
"LOC100133545";4.77799084954769e-05;3.80658684883072e-05;3.71286407402934e-09
"LOC100133669";0.000190058922031292;0.000168424885912659;6.41160867989852e-08
"LOC100133985";5.30992702159572e-05;0.000109667665489464;1.46882793927721e-08
"LOC100133991";-0.000361156064722184;0.000544337906851819;4.22838726278857e-07
"LOC100134229";-0.000199692025725724;9.01248874799699e-05;4.78925255429931e-08
"LOC100134713";-9.50840856130032e-05;9.38077032305732e-05;1.77250805592905e-08
"LOC100144604";1.21057861287401e-05;3.74642250142708e-05;1.53165021166314e-09
