"gene";"mean";"sd";"se"
"NAIP";-3.99302476096752e-05;4.4802766291199e-05;3.55900428901709e-09
"NAMPT";-9.88806192472915e-05;0.000123135141520813;2.46170385980071e-08
"NANOS1";-2.9777311126052e-06;2.0942913630765e-05;4.38140479215175e-10
"NANOS3";-5.19703194910995e-05;0.000116451165107437;1.59732587319316e-08
"NAP1L1";-3.12088480838018e-05;5.88913671401314e-05;4.36839397929554e-09
"NAP1L2";-0.000170005863873019;9.62279878666477e-05;3.79648018330782e-08
"NAP1L6";2.71787721213681e-05;0.00011330837585215;1.33043079893359e-08
"NARF";6.02757396829316e-07;4.27528080157357e-05;1.78927649283254e-09
"NARFL";-4.39125364711612e-05;0.000131342441824788;1.88121087982014e-08
"NAT14";0.000124544400783948;5.39715478856926e-05;1.83622585567214e-08
"NAT2";3.58379929608951e-05;0.000109710857213242;1.30647387769408e-08
"NAT8L";1.41162933894748e-05;3.01305359371857e-05;1.08780299458228e-09
"NAT9";-5.38104160067803e-05;7.78234417082777e-05;8.82318750164826e-09
"NAV2";-2.14642064138996e-05;4.09361443138272e-05;2.10082543185071e-09
"NAV3";3.35901780685073e-05;4.10188589605377e-05;2.77504798521715e-09
"NBEA";3.68126433653735e-05;6.83815647809147e-05;5.93171893466907e-09
"NBN";-4.153331344272e-05;4.68020984971223e-05;3.86884751897334e-09
"NBPF1";-3.87464467109965e-06;1.42515576847978e-05;2.13798344441824e-10
"NBPF14";0.00034791890808221;0.000165062470182855;1.47713491641369e-07
"NBPF15";0.000163236037492473;0.000188750611351538;6.15147803434067e-08
"NBPF4";6.36161564300242e-05;0.000176052136677701;3.43819158296541e-08
"NBR2";0.000260853853042557;0.000142684562150102;8.79704491725616e-08
"NCKAP5L";0.000448574587471867;0.000352895848958255;3.23104949669184e-07
"NCKIPSD";-3.4045095099881e-05;0.000157895715930596;2.55596775859946e-08
"NCOA1";0.000483253596085859;0.000631820431683167;6.24237541598978e-07
"NCOA2";9.68188959288001e-05;7.91729708260881e-05;1.55088885712913e-08
"NCOA4";0;0;0
"NCOR1";-8.50015538458988e-05;7.16140720034599e-05;1.224472084154e-08
"NCOR2";1.23987361339939e-05;1.84446556264163e-05;4.86695567808621e-10
"NCRNA00052";1.28163261067261e-06;2.38956347465888e-05;5.60494976985962e-10
"NCRNA00086";-9.98833808858197e-05;0.00014052398581875;2.93035316316043e-08
"NCRNA00092";4.98292814688436e-05;5.31587373161841e-05;5.24868414787887e-09
"NCRNA00093";-4.9391972867652e-05;0.000191050731138578;3.81633449827998e-08
"NCRNA00105";0.000557666155871303;0.000436125245975361;4.97149851790345e-07
"NCRNA00107";3.97814403297183e-05;3.528962185561e-05;2.80142343923352e-09
"NCRNA00161";-6.86706838603348e-07;2.65612103245605e-05;6.90958866700373e-10
"NCRNA00162";3.31474477444083e-06;7.38709505212754e-05;5.35180023977434e-09
"NCRNA00171";2.14430333825277e-05;0.000123588414619343;1.54089191379556e-08
"NCRNA00174";0.000100755365511625;8.76071819533055e-05;1.76633637468446e-08
"NCRNA00176";4.83988363421283e-05;6.09693849784335e-05;5.98062249999185e-09
"NCRNA00181";6.419445147648e-05;6.02823903632427e-05;7.67757575023196e-09
"NCRNA00182";-5.86687723060057e-05;0.000232529335458494;5.63614934618377e-08
"NCRNA00189";0.0002653913269298;0.000158957299904934;9.51623748538384e-08
"NCRNA00202";0.00083856527126012;0.00125714347690248;2.24997569692629e-06
"NCRNA00230B";-2.14968921435792e-06;2.3497225097947e-05;5.44993525760141e-10
"NDNL2";-0.000695283908084098;0.00103461910721714;1.53108116098675e-06
"NDOR1";-2.58167421923974e-05;4.33824170062705e-05;2.50849500389836e-09
"NDP";-4.56181274720225e-05;4.80056903493695e-05;4.3365269598473e-09
"NDRG1";-4.97051317953917e-06;8.36146931955236e-06;9.31326349352814e-11
"NDRG2";4.09179648191604e-05;8.03502777389547e-05;7.99308171952607e-09
"NDRG4";2.0392591976826e-05;1.93832928452669e-05;7.83575975834738e-10
"NDST1";-1.49759853045848e-07;1.29633896867996e-05;1.64496379500899e-10
"NDST4";5.93857837903581e-06;1.89460375657469e-05;3.86581768788716e-10
"NDUFA4";-0.000122819068378347;7.66859530183929e-05;2.08401369180824e-08
"NDUFA4L2";-0.000143409243485903;0.000145202164344422;4.12012909553693e-08
"NDUFB3";2.35833355387973e-05;3.40460162387727e-05;1.69064257044647e-09
"NDUFB8";-3.66168712203795e-05;0.00010924194501839;1.30206871167879e-08
"NDUFS2";8.99659271218536e-06;1.02127253194728e-05;1.83019295083117e-10
"NDUFS4";4.04030253174146e-05;8.55962554855701e-05;8.80323577064955e-09
"NDUFS5";0.000122648345379733;0.00018083701876792;4.70488561651514e-08
"NDUFV3";4.04509202171322e-05;3.82766141469764e-05;3.07020381376598e-09
"NEAT1";3.78380415023292e-05;9.53471552460313e-05;1.03293701639128e-08
"NEB";-2.47468279546657e-05;5.20940105229877e-05;3.26845129996635e-09
"NEBL";0.00047357857563275;0.000386815875427418;3.70719645770754e-07
"NECAB2";1.45865310322285e-05;3.15213956228716e-05;1.18522487846108e-09
"NEDD8";1.63708410884089e-05;4.430839321755e-05;2.18946721747316e-09
"NEDD9";-0.000110982278440718;7.14583031556898e-05;1.73147107690624e-08
"NEFL";1.63470180243744e-06;3.87977641658504e-05;1.4759118073525e-09
"NEIL1";4.06600815192166e-05;3.12124035303956e-05;2.60672840299265e-09
"NEK5";2.58255709608265e-05;2.30658944422469e-05;1.18767569790716e-09
"NEK8";-3.33439037480422e-05;3.76349956623074e-05;2.49807279654354e-09
"NEK9";-1.33363089742431e-05;5.10807061398342e-05;2.73157996318899e-09
"NELF";-0.000100911160637074;0.000186454734430583;4.42087416520287e-08
"NELL2";-5.78181034676153e-05;5.12153790033781e-05;5.91013930427580e-09
"NENF";2.95553341032772e-05;9.53631044659829e-05;9.77414751642312e-09
"NET1";1.38961590233633e-05;8.40058629722024e-05;7.09993963199418e-09
"NEU1";-7.00290322109796e-05;5.52107029753912e-05;7.88743129410208e-09
"NEU4";1.37706506741108e-06;2.5176682994041e-05;6.22275177620991e-10
"NEURL";4.44461443166337e-06;1.62144996597221e-05;2.77070766890742e-10
"NEURL1B";4.88056361560479e-06;2.43199600658733e-05;6.02696093756199e-10
"NEURL2";0.000134010219263709;8.326599355987e-05;2.47444491105449e-08
"NEURL3";0.00016183567941904;0.000119311134979243;4.01230585964609e-08
"NEUROD1";-6.8079011747813e-05;9.28238473542946e-05;1.30676936561345e-08
"NEUROD2";-1.58314754960614e-05;3.94442550650434e-05;1.77338169832421e-09
"NEUROD4";5.11816211651424e-06;2.63344093048712e-05;7.04941354048334e-10
"NEUROG1";3.56779251866518e-06;2.44595531938634e-05;5.98269742443431e-10
"NEUROG2";1.77646734108276e-05;5.9833793062674e-05;3.8194944393567e-09
"NEUROG3";1.16846491563894e-05;6.32925295326878e-05;4.05724246322118e-09
"NEXN";-0.000255469700918262;0.000215636449544757;1.10774504366508e-07
"NF1";-7.6461892046586e-05;0.000544923128612307;2.96469738817147e-07
"NF2";-0.00018461070190562;0.000221228498974215;8.19818398301212e-08
"NFASC";1.11379148641198e-05;2.88856693632649e-05;9.40682235816924e-10
"NFATC1";0.000310779639897878;0.000273410283214384;1.697466742878e-07
"NFATC2";0.000210127765705631;9.48374504508545e-05;5.2956455204884e-08
"NFATC3";-7.98169294639854e-06;3.91513071523242e-05;1.56391897930844e-09
"NFE2";-4.20481617862241e-05;0.000225706251783088;5.16274597462528e-08
"NFE2L1";-0.000113099914948321;0.000128287442141539;2.88990954276166e-08
"NFE2L2";0.000115946185038187;7.16225435920266e-05;1.84641621339993e-08
"NFE2L3";-1.83771136683144e-05;4.57634466484647e-05;2.38745192934743e-09
"NFIB";-7.00056842824351e-06;3.35882260821817e-05;1.15317329538228e-09
"NFIC";-4.90981249970911e-07;1.4928533589439e-05;2.18360451864979e-10
"NFIL3";7.9132862175131e-06;2.58340822286729e-05;7.15819907515606e-10
"NFKB2";0.00163431513697998;0.000879002030202144;3.42719128991033e-06
"NFKBIA";8.55788913292951e-05;6.74903334972732e-05;1.17817780308612e-08
"NFKBIE";-0.000172155025985118;0.000180025563976595;6.13569991318133e-08
