"gene";"mean";"sd";"se"
"NUDT12";-5.7945248715811e-06;0.000113417401777991;1.28487244955874e-08
"NUDT16";8.06601707747892e-06;3.25911335014373e-05;1.12324944905341e-09
"NUDT16P1";-4.71047164298589e-05;8.3546652489818e-05;9.17265668849915e-09
"NUDT17";2.08021881614018e-05;0.000112804255567352;1.31096935121432e-08
"NUDT19";1.89682863847399e-05;2.47723325569712e-05;9.71157324399792e-10
"NUDT2";-3.55632346127362e-05;4.27360791175542e-05;3.08425005258891e-09
"NUDT3";6.93276556937529e-05;8.64229148885576e-05;1.22471654143909e-08
"NUDT6";-4.33860614961662e-05;0.000101534708076724;1.21528905209453e-08
"NUDT7";-0.000405061037762293;0.000457331645121622;3.72440391350122e-07
"NUDT8";6.92131417657006e-06;1.33516753610974e-05;2.25501647303932e-10
"NUMA1";1.89081963446301e-06;0.000111284035674994;1.23411548905067e-08
"NUMBL";-1.16119783444679e-05;8.23226805765329e-05;6.88638424553125e-09
"NUP210L";-7.91662349432254e-05;0.000267810717548927;7.77202394281269e-08
"NUP214";0.000568413446716263;0.000238306081328461;3.79670139360883e-07
"NUP62CL";1.30278281513489e-05;6.60709667322315e-05;4.51868577591583e-09
"NUP98";-0.000246186251448696;0.00021850275145644;1.0817163613326e-07
"NWD1";6.91458214948253e-05;0.000180757429181195;3.7331561074223e-08
"NXF2";-1.86075446033291e-06;9.96708892963744e-06;1.02431799487945e-10
"NXN";-3.97030837667227e-06;5.20328856935965e-06;4.27357777902636e-11
"NXNL2";-7.3962015726591e-06;2.47337149683527e-05;6.64160616785976e-10
"NXPH4";0;0;0
"NYX";-2.24122527315554e-05;0.000136910379308587;1.9176293170404e-08
"OAF";-0.000173026505133527;0.000276682617640065;1.06203648131362e-07
"OAT";2.01519742846325e-06;5.37115605960582e-06;3.28018820118116e-11
"OAZ1";0.000116850929327327;0.000238486731671544;7.03162416154658e-08
"OBFC2A";-6.50729045241901e-05;0.000212964262629688;4.94177571389767e-08
"OBFC2B";-0.000205185628621035;0.000427698131480368;2.24339143294212e-07
"OBSCN";5.02801517689321e-05;4.27334275035973e-05;4.3473742782391e-09
"OBSL1";-2.17617911637766e-05;3.61146855387084e-05;1.77294279361577e-09
"OC90";3.58472542828264e-06;1.86007768359659e-05;3.57538445151338e-10
"OCIAD2";3.66907590592733e-06;8.70923934084464e-06;8.90278143285343e-11
"OCLN";-1.52889676582648e-05;2.54479816819753e-05;8.78917718133773e-10
"ODAM";2.22957883709258e-05;0.000147767591961358;2.22502759648912e-08
"ODC1";-7.8793993623646e-05;0.000219964483139145;5.44109711315688e-08
"ODF3L1";7.58278061526517e-06;1.18569011750681e-05;1.97556148141055e-10
"ODZ1";1.91801975159145e-05;6.21169413437927e-05;4.21188868541741e-09
"ODZ2";0.000226731162898855;0.000351224822120651;1.74302140731445e-07
"ODZ4";1.99019402154845e-05;0.000105273337347385;1.14368993386562e-08
"OFD1";-3.07621832220461e-05;1.65008223868693e-05;1.21756545776116e-09
"OGDH";-0.000102983240996074;0.000225118649272989;6.10934338523006e-08
"OGDHL";-4.93560744648511e-06;6.06444280313335e-06;6.09994262259727e-11
"OGFR";0.000167396197129443;0.000135300883111789;4.62589949986246e-08
"OGG1";-4.60021376571511e-05;2.5966752256683e-05;2.78793403380713e-09
"OIT3";8.84243148330912e-07;1.81744947048938e-05;3.29852368318402e-10
"OLAH";-1.12037887535874e-05;5.56682439053017e-05;3.21282806126035e-09
"OLFM2";0.000241313486208111;0.000312812223030257;1.55715822770423e-07
"OLFML1";3.32522308931071e-05;6.80785080601087e-05;5.72297049778176e-09
"OLFML3";0;0;0
"OLIG2";6.14480403272946e-05;0.00014793013324627;2.55769178457742e-08
"OLIG3";2.44684699597901e-05;0.000104363767135329;1.14495553117576e-08
"OMD";-0.00013985222605371;0.000146854657908809;4.104385940143e-08
"ONECUT1";-1.08722406412396e-05;3.27440334170657e-05;1.18634662021045e-09
"OPLAH";0;0;0
"OPN3";-0.000200085850013787;0.000135135758465964;5.82273676850832e-08
"OPN4";-7.80377403246059e-05;0.000266292756644811;7.6735135320969e-08
"OPRD1";-3.93860269902264e-05;0.000142305973577038;2.1726117695995e-08
"OPRK1";-1.36271235671617e-05;4.40496489146226e-05;2.11877543625568e-09
"OPRL1";-1.45248619422742e-05;2.41839206050446e-05;7.93634900890404e-10
"OPTC";8.69148340065211e-07;5.95416979687154e-06;3.60742780928425e-11
"OPTN";-0.00023565520440121;0.000165264548303916;8.27430682012853e-08
"OR13A1";-0.000590731991422993;0.000526277563433346;6.24891126103865e-07
"OR2B6";4.38643692344773e-06;1.45338673191685e-05;2.2968001798702e-10
"OR4N2";-1.59443161778612e-06;8.95395127011992e-06;8.24140523609982e-11
"OR4N4";5.97579032141646e-06;1.99663846544169e-05;4.32867877426272e-10
"OR7A5";4.03534997467756e-06;1.26275091377475e-05;1.75138585362991e-10
"OR7D2";1.48442328780427e-05;8.32589077060185e-05;7.12633663990981e-09
"OR7E156P";7.02201029229272e-08;8.57935003064862e-07;7.38216217791479e-13
"OR9G9";2.5513757110942e-06;1.40815279752071e-05;2.04053499150302e-10
"ORAI1";0.000410757788492415;0.000159377648499003;1.94027702284187e-07
"ORAI3";6.34944068834333e-06;5.31092636312281e-05;2.85030554410213e-09
"ORAOV1";0.000122419185337015;0.000100581714256583;2.50651055451203e-08
"ORC5L";-5.13746407282145e-05;2.79309150508889e-05;3.41655688336925e-09
"ORMDL1";-2.60112116265943e-05;6.7021980068655e-05;5.15164192827462e-09
"ORMDL3";0.00142298140002841;0.00213852688111121;6.58098043936569e-06
"OS9";-0.000135888575856704;0.000107198060825424;2.99139284500692e-08
"OSBP2";-0.000323565982472233;0.000699691040662576;5.92422017876461e-07
"OSBPL1A";-7.75833132859492e-05;0.000293666971418389;9.19352489855495e-08
"OSBPL2";4.71220086795856e-05;0.000115481711663518;1.55063739956643e-08
"OSBPL6";-0.000519372404118156;0.000820479460185556;9.40403462262448e-07
"OSBPL9";-0.000228670589627967;0.000739408166101235;5.96959319635071e-07
"OSGEP";0;0;0
"OSGIN1";0.000188184445406705;0.000106624570584735;4.67394446993468e-08
"OSM";-4.55791434905487e-05;3.48737829420852e-05;3.28906694999102e-09
"OSR1";0;0;0
"OSR2";-4.75290715433574e-05;0.000140396631028997;2.18961243377791e-08
"OSTalpha";2.93635598645331e-05;0.000266163051554399;7.14386624576121e-08
"OSTBETA";0;0;0
"OSTC";7.58902265216595e-06;3.90283933821212e-05;1.57508238078218e-09
"OSTM1";0.00079714652574683;0.000557085221421442;9.44619820880305e-07
"OTOL1";2.16183749901876e-07;1.13382988970394e-05;1.28120460217594e-10
"OTOP1";-3.5503170971448e-05;0.000207659725894439;4.42209220137521e-08
"OTOP2";7.66570009423118e-07;8.81382516847426e-06;7.79791003936854e-11
"OTX2";3.17529786897405e-07;3.66458570892747e-06;1.34795279128979e-11
"OVGP1";0.000347924412322029;0.000144972318569879;1.41989358663895e-07
"OXA1L";-4.49616406878631e-05;3.71932280265079e-05;3.39968483230477e-09
"OXER1";3.88689142881995e-06;3.20410074456117e-05;1.03787458627411e-09
