"gene";"mean";"sd";"se"
"ARHGAP20";-2.8338739946113e-06;3.89260934167644e-05;1.52070338584921e-09
"ARHGAP23";2.94303319376904e-06;1.12150060484189e-05;1.34224624773384e-10
"ARHGAP24";9.04211482600997e-06;2.21242657253351e-05;5.70413341981672e-10
"ARHGAP26";-5.40443314094303e-05;8.27293726904373e-05;9.75333861052399e-09
"ARHGAP36";-2.1361164583797e-06;7.5365552881327e-06;6.12663885151618e-11
"ARHGAP39";0.00120057917500146;0.00189153092283756;5.01321536846055e-06
"ARHGAP4";0;0;0
"ARHGAP42";5.56909567781656e-06;1.42741458809455e-05;2.34420726213375e-10
"ARHGAP5";0;0;0
"ARHGDIB";-3.40387951444784e-08;8.26799461286582e-07;6.83597349183782e-13
"ARHGEF1";4.23719327163049e-07;6.77193871364966e-06;4.59609646300768e-11
"ARHGEF10";1.7863273201489e-05;2.44367981434681e-05;9.15241502291735e-10
"ARHGEF10L";-1.23484297074096e-06;2.62706248179778e-06;8.41459706043199e-12
"ARHGEF12";-0.000404854338917439;0.000225350777894361;2.14603936002111e-07
"ARHGEF18";-4.34911448406851e-06;8.95886698014275e-06;9.90400582658539e-11
"ARHGEF19";0;0;0
"ARHGEF2";0;0;0
"ARHGEF37";7.13746192414295e-06;3.00829770823875e-05;9.54394999112044e-10
"ARHGEF4";-1.71349707812301e-05;3.44542604076272e-05;1.47869125668946e-09
"ARHGEF5";0.000682891098253213;0.000846811042966999;1.18221378957706e-06
"ARID1A";-1.77545921261626e-05;4.4176253569695e-05;2.26345922376707e-09
"ARID1B";3.06652491331884e-05;6.02243635211944e-05;4.56118405243936e-09
"ARID2";0.000101408545900397;0.00031891466035945;1.11817869772813e-07
"ARID3B";0.00184850814744989;0.00104900571788611;4.51553026057324e-06
"ARID5A";-0.000124841798950169;6.2193226804775e-05;1.94469162976057e-08
"ARIH2";1.07230764442568e-05;8.63462650516026e-05;7.55802511528530e-09
"ARL10";8.08812618277418e-06;2.53482136676041e-05;7.06860684107091e-10
"ARL17A";6.01053345314971e-05;0.000119863290446651;1.79555084351691e-08
"ARL4C";-1.6444393738803e-06;1.64341924485249e-06;5.40042999615265e-12
"ARL4D";0.000101516093431424;0.000132983194664595;2.79600735090112e-08
"ARL6IP4";0.000106882408193906;0.00023348897872499;6.58485504975609e-08
"ARL8A";6.12904978230606e-07;8.92369455933545e-06;7.98730070589778e-11
"ARMC3";-9.17364002405361e-06;0.000116525789315929;1.36394012477103e-08
"ARMC4";-2.50649234651389e-07;3.24108874906909e-06;1.05496768160052e-11
"ARMC6";0;0;0
"ARMC9";-2.75930397399595e-05;0.000117195803620549;1.44729528107534e-08
"ARMCX2";1.63736864105455e-06;1.04906152185239e-05;1.12547453208372e-10
"ARNT";-0.000121256759098201;0.000108610867027178;2.6479528299943e-08
"ARNTL2";1.77040346678322e-05;2.3876263054085e-05;8.82542550545252e-10
"ARPC1A";2.01632020962693e-05;3.43796848537391e-05;1.58651412275531e-09
"ARPC4";8.81157324172226e-07;8.66136978474855e-06;7.56686133771684e-11
"ARPC5";0;0;0
"ARPC5L";2.11661991856497e-05;2.10407094129804e-05;8.89969082173843e-10
"ARRB1";-3.17729805890586e-05;5.02681004171432e-05;3.53212136434958e-09
"ARRB2";0.000213255289994534;9.89891494036356e-05;5.52600621870882e-08
"ARRDC3";1.18223794607136e-06;8.32052563405045e-06;7.05114924611964e-11
"ARSE";4.74448319381159e-06;4.43449209126548e-05;1.98564912811792e-09
"ARSF";1.31121084492953e-05;6.99013233751956e-05;5.0498407111328e-09
"ARSI";-1.41654695225935e-05;3.81523359791491e-05;1.65379414756197e-09
"ART5";-6.23843760785074e-06;1.83088082981945e-05;3.73562408373015e-10
"ARTN";-1.42860372151809e-06;1.56631148499128e-05;2.46958256467913e-10
"ARV1";-3.96177735711564e-05;5.41393351918427e-05;4.49566768653822e-09
"ARVCF";9.74138817774641e-05;8.1250139888271e-05;1.60798604673057e-08
"ARX";7.58173077484498e-08;1.20507884888578e-05;1.44981113326319e-10
"AS3MT";1.53161255406482e-05;5.86250209263567e-05;3.66565153768653e-09
"ASAH1";0.00117011925666565;0.00165589555920478;4.10652173696137e-06
"ASAP3";-6.88454397518913e-07;7.59706628156383e-07;1.05014539093657e-12
"ASB11";-1.32610428900937e-05;6.25390495706584e-05;4.08035894122366e-09
"ASB16";-5.0040308036031e-06;5.50052405226754e-05;3.04548871350357e-09
"ASB4";0;0;0
"ASB9";-3.13351847725827e-05;4.7965079341936e-05;3.27864323620286e-09
"ASCL2";-7.04483997982042e-06;9.70707133900715e-06;1.43697297145612e-10
"ASCL3";9.01600351516567e-08;8.24660315543031e-07;6.87040816044601e-13
