"gene";"mean";"sd";"se"
"U2AF1";0.000111013146954765;0.000103918140737559;2.29367094612489e-08
"UACA";-9.22246087966596e-05;7.86126186864476e-05;1.45787715289767e-08
"UAP1L1";1.5789470757429e-05;0.000161272549250496;2.58097143364541e-08
"UBA1";0.000787961526124571;0.000390418064216281;7.70681592469531e-07
"UBA7";0.000454054765400958;0.000191990940764817;2.42390725089151e-07
"UBAC1";-7.20978039316214e-05;6.16442858977001e-05;8.93259376415443e-09
"UBASH3B";-6.70454181794597e-06;6.30117176756145e-05;3.94697095292974e-09
"UBB";8.80705939715094e-05;0.000212151592435847;5.19887225546454e-08
"UBC";-5.87962139572206e-06;1.51584573526535e-05;2.6038707311559e-10
"UBE2D2";0.000240560626695717;0.000250138757026267;1.19360030162768e-07
"UBE2D4";-0.000297310815760621;0.000314908023574282;1.85851007526061e-07
"UBE2E1";-0.000692119388403412;0.000618152949843783;8.54554160835507e-07
"UBE2E2";-9.10736955276249e-05;8.99855296961844e-05;1.62522033035769e-08
"UBE2E3";-3.33608414775691e-05;3.81391355931898e-05;2.54246020678729e-09
"UBE2G2";4.21097767783743e-05;0.000125336771600844;1.72116895067618e-08
"UBE2J1";0.000335842025972747;0.000304207758466225;2.03736668784127e-07
"UBE2Q1";-5.06168861100718e-05;2.84748305479166e-05;3.35890554844129e-09
"UBE2QL1";4.36438980370444e-05;2.8430484958903e-05;2.6991462337112e-09
"UBE2V1";-0.000318279368978627;0.00106917458249863;1.22472683271888e-06
"UBIAD1";-3.88261947941879e-05;4.13576996200679e-05;3.18844204216579e-09
"UBL4A";0.000101827629496951;0.000132642173084546;2.76594683116179e-08
"UBL4B";5.98481582586e-06;5.57962241113179e-05;3.09536046235884e-09
"UBQLN3";-7.10180482888722e-08;5.40857342189337e-07;2.92526664600114e-13
"UBR5";-0.000218054608135666;0.000158308769987063;7.21773810830707e-08
"UBTD1";1.51729327283774e-06;0.000136696293406602;1.83660085232366e-08
"UBTD2";1.10505863829872e-05;3.3181763970318e-05;1.20416165303489e-09
"UBXN2B";0.000106040965208745;0.000178466289935808;4.25457612795877e-08
"UBXN6";-0.000425829002545654;0.000511619662431209;4.38572006688592e-07
"UBXN8";-0.000610674080791897;0.000704885138682235;8.61219287225152e-07
"UCHL1";-7.64152584192077e-05;0.000179864474856008;3.7632741218722e-08
"UCHL3";0.000105726436537589;7.0118798425363e-05;1.60099555187843e-08
"UCK2";0.000139852288102936;0.000106390546267277;3.06824565410373e-08
"UCN2";-8.89984953350384e-06;3.51020307207067e-05;1.2901158727689e-09
"UCN3";-2.35792578061764e-06;2.54857201934702e-05;6.43883093736071e-10
"UCP1";-1.91626053807989e-06;4.68321707163428e-05;2.15910957510957e-09
"UCP3";2.65838249777313e-06;1.70952920748327e-05;2.94277232574445e-10
"UFC1";-0.000193652936774842;8.84562172659074e-05;4.51910570811868e-08
"UFSP1";-7.65631079207402e-05;0.000130128427718489;2.25033618897881e-08
"UFSP2";2.00197174027669e-05;7.98849593309714e-05;6.67236811000259e-09
"UGGT1";-0.000305785117587383;0.000316974515212247;1.92245091030347e-07
"UGGT2";-7.23787471402705e-05;0.000184910326658161;3.88409976509604e-08
"UGT1A10";4.84613116651397e-05;0.000102606433575982;1.26950603151575e-08
"UGT1A5";8.59750533793341e-06;3.10396991866984e-05;1.02076859388478e-09
"UGT1A6";1.21683467807192e-05;2.79592850189008e-05;9.16312323199695e-10
"UGT1A7";-8.34249299157924e-05;0.000159600838428206;3.1992966771769e-08
"UGT2A1";-9.13530895676741e-06;2.76694368672254e-05;8.35851645309975e-10
"UGT2B28";7.38080061283401e-07;3.70106193422157e-05;1.34671370723515e-09
"UGT3A2";-4.64574838686977e-05;8.16776238733859e-05;8.71451076898499e-09
"ULBP1";-1.83303160076313e-06;1.07967468755164e-05;1.17919924786577e-10
"ULK1";-9.68364217338342e-05;7.00499231357698e-05;1.41996809998277e-08
"ULK4";-0.000126838185893839;0.000156599786408757;4.01885996575003e-08
"UMODL1";9.16925300951799e-06;2.56421775287745e-05;7.30259895576344e-10
"UNC119";2.74469837571848e-05;6.56277485891419e-05;4.9860796576799e-09
"UNC45A";-0.000109290013368114;0.000195281670489427;4.94217390437448e-08
"UNC5D";5.46918205524798e-05;0.000175909860778603;3.34019523007136e-08
"UNC93A";-4.87787301645e-05;5.61895251118327e-05;5.4821916844045e-09
"UNKL";5.69364302609033e-06;1.86702524154464e-05;3.74985925039916e-10
