"gene";"mean";"sd";"se"
"ZBTB10";6.52833374029616e-05;5.40691682291263e-05;7.12806605716458e-09
"ZBTB16";2.74238843703855e-05;7.1042817804225e-05;5.70018900412136e-09
"ZBTB20";-1.40296165312426e-06;6.57979292171702e-06;4.44130807066835e-11
"ZBTB33";4.03231622568159e-05;3.24016417598489e-05;2.65523818765772e-09
"ZBTB46";1.07819415850028e-05;1.20713719769125e-05;2.59111069641421e-10
"ZBTB5";0;0;0
"ZBTB7B";4.81348980014274e-06;0.000200754494674068;3.95352943231153e-08
"ZBTB7C";7.95702389857206e-05;0.000181133951488682;3.8497607620386e-08
"ZC3H10";-6.56407753848584e-05;0.000137612535011;2.28746033462173e-08
"ZC3H12B";4.09188204676413e-05;6.47385523514689e-05;5.78325198666294e-09
"ZC3H12C";0.00253565036230551;0.00158216637913027;8.88368986892885e-06
"ZC3H7B";-1.60371825333863e-05;9.75223645022923e-05;9.58132022176402e-09
"ZCCHC14";3.03104871071494e-05;0.00014579972768931;2.17594713093364e-08
"ZCCHC3";1.35283322938984e-06;3.02301138857985e-05;8.97771123970414e-10
"ZCCHC8";0.000324662529504857;0.00017427186032939;1.35180935812204e-07
"ZCCHC9";0.000184354339607413;0.000147164543578486;5.52192704601874e-08
"ZCRB1";6.88460387663239e-05;0.000177525959105989;3.56372928935212e-08
"ZDHHC1";0.000254212337772722;0.000260426403474716;1.31115982898202e-07
"ZDHHC11";0.000138100121850499;5.74739332522855e-05;2.23101269918757e-08
"ZDHHC12";1.64759679268612e-06;2.09872912517019e-05;4.34544373312608e-10
"ZDHHC14";-0.000107334612346281;0.000215068306335974;5.68681468410796e-08
"ZDHHC2";0.000333234962766848;0.000415908320433889;2.80633511984869e-07
