"gene";"mean";"sd";"se"
"MAST3";6.28824047192975e-05;7.77618013221059e-05;9.93315189684965e-09
"MAST4";-8.5666902257119e-07;1.93666538587746e-05;3.7158692437976e-10
"MAT2B";-0.000751671762022378;0.000453531281734471;7.68389930732283e-07
"MATN1";0.000264220980761684;0.000278912279380359;1.46730718178542e-07
"MAX";1.47067296923893e-05;8.3300516470308e-05;7.07729791949629e-09
"MAZ";-0.00011287034128013;0.000213882992901121;5.79716493272773e-08
"MB";2.59451154081815e-05;0.000109814292261969;1.25968314076984e-08
"MBD1";-1.40282067648124e-05;0.000185688573748207;3.42896185065714e-08
"MBL1P";3.15540305749375e-07;2.15469492627035e-05;4.59154059871043e-10
"MBNL1";9.35233100020844e-07;2.07608295198498e-05;4.270438713671e-10
"MBNL2";-9.93005307771146e-06;7.18243521548525e-05;5.19938017319196e-09
"MBNL3";1.79213898568297e-06;5.95755472017279e-06;3.83054287221967e-11
"MBOAT1";3.55429850014981e-05;0.000112461684861386;1.37688261361181e-08
"MBOAT2";-4.79890990614593e-05;6.10957105587685e-05;5.99369918697674e-09
"MC1R";0.000418400737028649;0.000601957376627858;5.33340481559026e-07
"MCART1";4.60701938985705e-05;3.63771966299718e-05;3.4308946562979e-09
"MCAT";1.88332827957284e-05;4.2912171273667e-05;2.17545648492014e-09
"MCC";-2.84714683355837e-05;3.94634531208322e-05;2.35049016800854e-09
"MCCC1";0;0;0
"MCEE";-3.77824451005001e-05;9.55689986222288e-05;1.04583238071396e-08
"MCFD2";-6.20957451707782e-05;9.91659546527229e-05;1.35792750230598e-08
"MCHR1";-2.21186517637127e-05;2.81941533461854e-05;1.27521346254015e-09
"MCOLN2";-7.72555921542366e-05;0.000137728786189923;2.47245077774249e-08
"MCOLN3";-0.000356689540843561;0.000343748456754001;2.44062755893558e-07
"MCTP1";-4.91216794186178e-05;7.6314204609672e-05;8.17136060933474e-09
"MDFI";-0.000130400634916338;8.50840816599708e-05;2.41622860783707e-08
"MDFIC";-2.55455914547155e-05;8.56874772584364e-05;7.91242275720411e-09
"MDGA2";-3.16314728769718e-06;1.24578976469726e-05;1.63460903155298e-10
"MDH1";6.48247217578091e-06;1.80574083872571e-05;3.64428735335034e-10
"MDM2";1.75726797671933e-05;0.000123264635117519;1.53322483305783e-08
"MDM4";-0.00190923049262523;0.000631521548885466;4.03949942307321e-06
"MDS2";-2.17328568048745e-05;3.71311542200321e-05;1.83554841329038e-09
"ME1";-0.000331028439279559;0.000444982191995197;3.05364156881196e-07
"ME3";-3.66303361525409e-05;0.000158526892629837;2.61901889473755e-08
"MECOM";2.00012064057955e-05;6.62283580675537e-05;4.73696057549085e-09
"MED11";1.78360542831038e-06;8.61115541969558e-06;7.65000774729929e-11
"MED12";-4.22583425275304e-06;1.01159319762249e-05;1.190399562305e-10
"MED12L";1.87221943835901e-06;1.0424024042654e-05;1.10944580875716e-10
"MED18";0.000375674077580378;0.000319145513957206;2.41840446261967e-07
"MED30";-7.17801280898914e-05;0.000134803206120385;2.31201124680337e-08
"MED4";-0.000102687621494506;0.000211953925234498;5.49644447448661e-08
"MED6";-5.37876929548707e-05;4.48027030823859e-05;4.87784438427241e-09
"MED9";7.60551053721654e-06;9.79029285072354e-06;1.52616660206517e-10
"MEF2B";0;0;0
"MEF2D";7.99301957995528e-05;0.000148291939079334;2.81322511358356e-08
"MEG3";3.75526042341533e-05;7.83575830376228e-05;7.48112114224808e-09
"MEGF10";-0.000161795554760591;0.000401981581247485;1.85951384307434e-07
"MEGF6";5.07189826639379e-05;7.32035403270356e-05;7.87096275127662e-09
"MEGF8";-1.07126347568988e-06;9.09635699312126e-06;8.29616113677734e-11
"MEIS1";-4.85861737627991e-05;9.96634578374438e-05;1.21818165603943e-08
"MEIS2";2.20831021103469e-05;7.57691601724602e-05;6.16412380022178e-09
"MEIS3P1";4.08689478788526e-05;2.58716896351741e-05;2.33209450255507e-09
"MEN1";0.000132991255802731;6.53554369356179e-05;2.19100147498751e-08
"MEOX2";1.55974150931941e-05;4.14684057422379e-05;1.94358636188887e-09
"MEP1A";2.44310086802608e-06;2.37496883653347e-05;5.63678824723769e-10
"MEST";0;0;0
"MET";-0.000271698457867953;0.000194146044090149;1.11089225112938e-07
"METRN";-1.40837728385846e-05;4.21344908608694e-05;1.9537206143263e-09
"METT11D1";0;0;0
"METTL7A";-2.78558338283558e-05;5.12893174564512e-05;3.37698432650982e-09
"METTL7B";-2.58786668318897e-05;8.58562520737217e-05;7.95817786635423e-09
"MEX3D";3.53883073974871e-06;3.21530278015016e-05;1.03472459624913e-09
"MFAP3L";1.25494679567167e-05;3.29806176503594e-05;1.23298870074643e-09
"MFAP4";8.77807389882032e-05;0.000182779522708819;4.07384372958139e-08
"MFI2";-6.85942800267438e-05;5.8396893971502e-05;8.07705565514755e-09
"MFN2";0.00111002644623239;0.000385654994015454;1.3792173646836e-06
"MFSD1";-3.81989781164442e-05;3.61894072269082e-05;2.75411969541338e-09
"MFSD10";-0.000272495497241556;0.000230517924432067;1.26795247552127e-07
"MFSD2A";-0.000265406062787343;0.000177036348775159;1.01430091122844e-07
"MFSD5";-8.70098383414405e-06;2.8285543730539e-05;8.66789530958853e-10
"MFSD6";5.60405581025704e-06;2.92917112177394e-05;8.7976928931754e-10
"MFSD6L";0.000304566729595356;0.000240576265916896;1.49987529805416e-07
"MGAM";0.000147370698615251;0.0002203528051928;6.972791573796e-08
"MGAT1";-0.000142606162469218;6.47037228148491e-05;2.44760491883192e-08
"MGAT4B";4.23475816690251e-06;4.88652997254219e-05;2.37892128368123e-09
"MGAT4C";1.24531413970803e-05;7.65837176613536e-05;5.95424692563754e-09
"MGC16121";-7.63736192833665e-06;3.85308142787784e-05;1.52627178161477e-09
"MGC23270";0.000321280759698133;0.000557857666064642;4.10929814773152e-07
